O00422	O00422
O00478	O00478
O14561	O14561
O14618	O14618
O14618	P00441
O14744	O14744
O14949	O14949
O15269	O15269
O15511	O15511
O15554	O15554
O15533	O15533
O43181	O43181
O15318	O15318
O43264	O43264
O43237	O43237
O43172	O43172
O15541	O15541
O43543	O43543
O43715	O43715
O43826	O43826
O43866	O43866
O43913	O43913
O60884	O60884
O60814	O60814
O60814	P06899
O60814	P33778
O60814	Q5QNW6
O60814	P62807
O60814	Q16778
O60939	O60939
O60942	O60942
O60921	O60921
O75190	O75190
O75438	O75438
O75486	O75486
O75956	O75956
O75964	O75964
O95139	O95139
O95169	O95169
O95298	O95298
O95777	O95777
O95544	O95544
O96000	O96000
O95881	O95881
P00374	P00374
P02511	P02511
P02511	P02489
P01579	P01579
P02748	P02748
P02771	P02771
P02679	P02679
P04080	P04080
P04155	P04155
P04155	Q07654
P04179	P04179
P02786	P02786
P04180	P04180
P05386	P05386
P05362	P05362
P07737	P07737
P08700	P08700
P04844	P04844
P08865	P08865
P09493	P09493
P0C0S8	P0C0S8
P0C0S8	Q16777
P0C0S8	Q6FI13
P0C0S8	Q7L7L0
P0C0S8	P20671
P0C0S8	Q99878
P0C0S8	P0C0S5
P0C0S8	Q71UI9
P0C0S8	P0C5Z0
P0DPB6	P0DPB6
P0DPB6	P52435
P09936	P09936
P10176	P10176
P0DP58	P0DP58
P09467	P09467
P10916	P10916
P12004	P12004
P11686	P11686
P14550	P14550
P14550	P15121
P13671	P13671
P13671	P10643
P14649	P14649
P14649	P0DP23
P14649	P02585
P14649	P41208
P14174	P14174
P15170	P15170
P15104	P15104
P15428	P15428
P15880	P15880
P16615	P16615
P16615	P98194
P16410	P16410
P17812	P17812
P17812	Q9NRF8
P09237	P09237
P08912	P08912
P08912	P08173
P08912	P11229
P09693	P09693
P09693	P04234
P09382	P09382
P10145	P10145
P10145	P19875
P10145	P19876
P0DJD7	P0DJD7
P0DJD7	P20142
P10809	P10809
P0DUB6	P0DUB6
P0DUB6	P04746
P11310	P11310
P11836	P11836
P11912	P11912
P12532	P12532
P12532	P12277
P13073	P13073
P13631	P13631
P13631	Q13133
P14616	P14616
P14616	P41240
P14778	P14778
P14854	P14854
P14927	P14927
P15309	P15309
P15954	P15954
P18089	P18089
P18089	P29275
P18089	P30542
P18089	P0DMS8
P20226	P20226
P20674	P20674
P21281	P21281
P21731	P21731
P22888	P22888
P25398	P25398
P26441	P26441
P26992	P26992
P26992	Q14213
P28161	P28161
P29373	P29373
P29373	Q01469
P29373	O15540
P29373	P05413
P30047	P30047
P30086	P30086
P30518	P30518
P31994	P31994
P30876	P30876
P32249	P32249
P33032	P33032
P33032	Q01718
P33681	P33681
P35354	P35354
P36404	P36404
P36404	P61204
P37108	P37108
P36542	P36542
P40938	P40938
P41226	P41226
P30154	P30154
P42695	P42695
P43004	P43004
P43004	P43007
P43004	P43005
P43004	Q15758
P43307	P43307
P42677	P42677
P48539	P48539
P48029	P48029
P48029	P48066
P48029	Q9NP91
P48029	P31645
P48029	Q695T7
P48546	P48546
P48546	P41587
P48546	P47872
P48546	Q02643
P49005	P49005
P49286	P49286
P49286	P48039
P49770	P49770
P49720	P49720
P49768	P49768
P50591	P50591
P51160	P51160
P51798	P51798
P51654	P51654
P52657	P52657
P51665	P51665
P53803	P53803
P54578	P54578
P53999	P53999
P55011	P55011
P55145	P55145
P55087	P55087
P55087	P41181
P55087	P29972
P55957	P55957
P56378	P56378
P57740	P57740
P60953	P60953
P60953	P84095
P60896	P60896
P61960	P61960
P60866	P60866
P62249	P62249
P62875	P62875
P62273	P62273
P62306	P62306
P62306	P62312
P62877	P62877
P62877	Q9NYG5
P62753	P62753
P62847	P62847
P62942	P62942
P63211	P63211
P62857	P62857
P78345	P78345
P80162	P80162
P80162	P02776
P80162	P48061
Q00604	Q00604
Q00975	Q00975
Q02750	Q02750
Q06141	Q06141
Q06141	P05451
Q06141	Q9BYZ8
Q07699	Q07699
Q02218	Q02218
Q13084	Q13084
Q13085	Q13085
Q13303	Q13303
Q13526	Q13526
Q13547	Q13547
Q13951	Q13951
Q14204	Q14204
Q14181	Q14181
Q14197	Q14197
Q14232	Q14232
Q14534	Q14534
Q14974	Q14974
Q15843	Q15843
Q16186	Q16186
Q16674	Q16674
Q16774	Q16774
Q1HG43	Q1HG43
Q3MIR4	Q3MIR4
Q53H12	Q53H12
Q5EE01	Q5EE01
Q5J8M3	Q5J8M3
Q66K64	Q66K64
Q6NT16	Q6NT16
Q6P5S7	Q6P5S7
Q6P4I2	Q6P4I2
Q6PXP3	Q6PXP3
Q6PXP3	P14672
Q6PJ21	Q6PJ21
Q7L0Y3	Q7L0Y3
Q7L0J3	Q7L0J3
Q7L5Y9	Q7L5Y9
Q7LBE3	Q7LBE3
Q7LBE3	P40879
Q7Z3F1	Q7Z3F1
Q86UD5	Q86UD5
Q86W47	Q86W47
Q8IV08	Q8IV08
Q8IWT3	Q8IWT3
Q8IWU9	Q8IWU9
Q8IYM2	Q8IYM2
Q8IYX4	Q8IYX4
Q8N4H5	Q8N4H5
Q8N983	Q8N983
Q8N9N8	Q8N9N8
Q8IXI2	Q8IXI2
Q8NA29	Q8NA29
Q8NBN3	Q8NBN3
Q8NDL9	Q8NDL9
Q8NI22	Q8NI22
Q8NFZ4	Q8NFZ4
Q8NFZ4	P22303
Q8TAA9	Q8TAA9
Q8TCX1	Q8TCX1
Q8TDS7	Q8TDS7
Q8TCF1	Q8TCF1
Q8TCG1	Q8TCG1
Q8WUW1	Q8WUW1
Q8WXI8	Q8WXI8
Q92466	Q92466
Q92890	Q92890
Q8WVB6	Q8WVB6
Q93050	Q93050
Q969M7	Q969M7
Q92905	Q92905
Q92905	O00487
Q93034	Q93034
Q969W0	Q969W0
Q96FX2	Q96FX2
Q96GG9	Q96GG9
Q96FV9	Q96FV9
Q96LT7	Q96LT7
Q96LA8	Q96LA8
Q96P70	Q96P70
Q96PH1	Q96PH1
Q96QE5	Q96QE5
Q96S44	Q96S44
Q99436	Q99436
Q96SW2	Q96SW2
Q99575	Q99575
Q99613	Q99613
Q99653	Q99653
Q99570	Q99570
Q99638	Q99638
Q99460	Q99460
Q99784	Q99784
Q9BQ24	Q9BQ24
Q9BQ52	Q9BQ52
Q9BRJ2	Q9BRJ2
Q9BRT3	Q9BRT3
Q9BRT9	Q9BRT9
Q9BS18	Q9BS18
Q9BU64	Q9BU64
Q9BSV6	Q9BSV6
Q9BUI4	Q9BUI4
Q99871	Q99871
Q9BXJ9	Q9BXJ9
Q9BXR0	Q9BXR0
Q9BZE2	Q9BZE2
Q9BZJ8	Q9BZJ8
Q9BYF1	Q9BYF1
Q9GZS1	Q9GZS1
Q9H0R8	Q9H0R8
Q9H0R8	P60520
Q9H1J5	Q9H1J5
Q9H221	Q9H221
Q9H221	Q9H222
Q9H1Y0	Q9H1Y0
Q9H2E6	Q9H2E6
Q9H237	Q9H237
Q9H4I9	Q9H4I9
Q9H3R5	Q9H3R5
Q9H633	Q9H633
Q9H6D7	Q9H6D7
Q9H6L4	Q9H6L4
Q9H871	Q9H871
Q9H5Q4	Q9H5Q4
Q9H8S9	Q9H8S9
Q9HBE4	Q9HBE4
Q9HC16	Q9HC16
Q9HC16	P31941
Q9HBM1	Q9HBM1
Q9HC36	Q9HC36
Q9NQ40	Q9NQ40
Q9NQ40	Q9HAB3
Q9HD34	Q9HD34
Q9HD34	L0R8F8
Q9NP58	Q9NP58
Q9NP58	O75027
Q9NP58	Q03519
Q9NP58	Q9NRK6
Q9NRC8	Q9NRC8
Q9NRX1	Q9NRX1
Q9NS82	Q9NS82
Q9NS82	Q92536
Q9NS82	Q9UM01
Q9NS82	Q9UPY5
Q9NS82	Q8TCU3
Q9NS82	P82251
Q9NSP4	Q9NSP4
Q9NVX0	Q9NVX0
Q9NW15	Q9NW15
Q9NX70	Q9NX70
Q9NX02	Q9NX02
Q9NX02	Q8WX94
Q9NX02	Q96P20
Q9NS61	Q9NS61
Q9NS61	P37235
Q9NVM9	Q9NVM9
Q9NYV8	Q9NYV8
Q9NYK1	Q9NYK1
Q9NZV8	Q9NZV8
Q9NZV8	P48547
Q9NZV8	P22001
Q9P0L0	Q9P0L0
Q9P0N9	Q9P0N9
Q9P2I0	Q9P2I0
Q9UBD5	Q9UBD5
Q9UBN4	Q9UBN4
Q9UBN4	P48995
Q9UBN4	Q13507
Q9UET6	Q9UET6
Q9UFF9	Q9UFF9
Q9UGJ1	Q9UGJ1
Q9UHA4	Q9UHA4
Q9UI12	Q9UI12
Q9UJX2	Q9UJX2
Q9UKN8	Q9UKN8
Q9UK99	Q9UK99
Q9ULZ3	Q9ULZ3
Q9UNW8	Q9UNW8
Q9Y237	Q9Y237
Q9Y253	Q9Y253
Q9Y255	Q9Y255
Q9UQ80	Q9UQ80
Q9Y2A7	Q9Y2A7
Q9Y2Y0	Q9Y2Y0
Q9Y333	Q9Y333
Q9Y3A3	Q9Y3A3
Q9Y3C8	Q9Y3C8
Q9Y3E7	Q9Y3E7
Q9Y3I0	Q9Y3I0
Q9Y4X3	Q9Y4X3
Q9Y547	Q9Y547
Q9Y5N6	Q9Y5N6
Q9Y478	Q9Y478
Q9Y6A9	Q9Y6A9
Q9Y6K0	Q9Y6K0
Q9Y657	Q9Y657
O00170	O00170
O00244	O00244
O00303	O00303
O00399	O00399
O00410	O00410
O14494	O14494
O14863	O14863
O14802	O14802
O15145	O15145
O15212	O15212
O15372	O15372
O15440	O15440
O43242	O43242
O43292	O43292
O43396	O43396
O14893	O14893
O43504	O43504
O43633	O43633
O43660	O43660
O60493	O60493
O43929	O43929
O60503	O60503
O60547	O60547
O60573	O60573
O60573	P06730
O75477	O75477
O75419	O75419
O75368	O75368
O75531	O75531
O75208	O75208
O75771	O75771
O75971	O75971
O75907	O75907
O75955	O75955
O76061	O76061
O76090	O76090
O94826	O94826
O76094	O76094
O95059	O95059
O95167	O95167
O95182	O95182
O95376	O95376
O95760	O95760
O96019	O96019
O96019	P68133
O96019	P63267
O96019	P60709
P00367	P00367
P00568	P00568
P00915	P00915
P01033	P01033
P01009	P01009
P01009	P01008
P01009	P29508
P01375	P01375
P02741	P02741
P02741	P02743
P01588	P01588
P02746	P02746
P02746	P02745
P00352	P00352
P01911	P01911
P02656	P02656
P02788	P02788
P04001	P04001
P04001	P08100
P04632	P04632
P05026	P05026
P05026	P54709
P05112	P05112
P05113	P05113
P05121	P05121
P07766	P07766
P08118	P08118
P08559	P08559
P11226	P11226
P11498	P11498
P11498	Q96RQ3
P11498	P05165
P12074	P12074
P13726	P13726
P13984	P13984
P13987	P13987
P14635	P14635
P15018	P15018
P15248	P15248
P13807	P13807
P17302	P17302
P17302	Q9UKL4
P17302	P08034
P17302	Q96KN9
P17568	P17568
P18859	P18859
P19387	P19387
P19404	P19404
P19447	P19447
P20809	P20809
P21283	P21283
P21453	P21453
P21453	O95136
P21453	Q92633
P21453	P47775
P21453	P46089
P21918	P21918
P21918	P21728
P21918	P08908
P21918	P28566
P21918	P13945
P21918	P50406
P22914	P22914
P22914	P07315
P22914	P07320
P24158	P24158
P24158	P07477
P25713	P25713
P26010	P26010
P26010	P18564
P26358	P26358
P25705	P25705
P28336	P28336
P28336	P30550
P28074	P28074
P28074	P28072
P28074	P28065
P28289	P28289
P28331	P28331
P30101	P30101
P30101	P10599
P29372	P29372
P30989	P30989
P31025	P31025
P31639	P31639
P31639	P13866
P32418	P32418
P32929	P32929
P32248	P32248
P32248	P25025
P32248	P25106
P32248	P32246
P32248	P51677
P32248	P49238
P32248	P51685
P32248	P46094
P34972	P34972
P32745	P32745
P32745	P31391
P32745	P30874
P32745	P30872
P32745	P35346
P32745	P35414
P32745	P35372
P32745	P41146
P32745	P41143
P32745	O43603
P34981	P34981
P35367	P35367
P35367	P25021
P35408	P35408
P35408	P34995
P35575	P35575
P35813	P35813
P36639	P36639
P36954	P36954
P37088	P37088
P38435	P38435
P39687	P39687
P40926	P40926
P41223	P41223
P42701	P42701
P43034	P43034
P43308	P43308
P46108	P46108
P46108	P46109
P46977	P46977
P48556	P48556
P49591	P49591
P49789	P49789
P49407	P49407
P49407	P32121
P49736	P49736
P49736	Q14566
P49736	P25205
P49736	P33992
P50148	P50148
P50148	P04899
P50583	P50583
P51571	P51571
P51788	P51788
P51788	P51790
P51948	P51948
P51787	P51787
P52848	P52848
P52630	P52630
P52630	P42224
P53985	P53985
P53985	O60669
P54284	P54284
P53396	P53396
P54725	P54725
P56134	P56134
P55085	P55085
P55085	O14843
P55085	P47900
P55085	P46093
P55085	Q8IYL9
P55085	Q9BXA5
P56211	P56211
P58753	P58753
P60002	P60002
P60568	P60568
P61009	P61009
P61165	P61165
P61244	P61244
P61421	P61421
P61599	P61599
P61326	P61326
P62487	P62487
P61916	P61916
P61626	P61626
P61626	P00709
P62861	P62861
P62269	P62269
P62993	P62993
P67812	P67812
P62851	P62851
P62841	P62841
P69892	P69892
P63241	P63241
P63167	P63167
P62854	P62854
Q03135	Q03135
Q06265	Q06265
Q07837	Q07837
Q05315	Q05315
Q05315	Q9UHV8
Q08334	Q08334
Q10567	Q10567
Q12980	Q12980
Q12874	Q12874
Q12931	Q12931
Q13347	Q13347
Q13405	Q13405
Q13011	Q13011
Q13563	Q13563
Q13563	Q9P0L9
Q13404	Q13404
Q13404	Q15819
Q13596	Q13596
Q13617	Q13617
Q13619	Q13619
Q12824	Q12824
Q13889	Q13889
Q13895	Q13895
Q13868	Q13868
Q14011	Q14011
Q14141	Q14141
Q14141	Q15019
Q13733	Q13733
Q13733	P05023
Q13733	P13637
Q14565	Q14565
Q14565	Q06609
Q14973	Q14973
Q14562	Q14562
Q14562	O43143
Q15008	Q15008
Q15018	Q15018
Q15005	Q15005
Q15388	Q15388
Q15291	Q15291
Q15542	Q15542
Q15542	O14775
Q15528	Q15528
Q15782	Q15782
Q15628	Q15628
Q16348	Q16348
Q16348	P46059
Q16394	Q16394
Q16555	Q16555
Q16816	Q16816
Q16816	P31749
Q16816	Q15208
Q2VPB7	Q2VPB7
Q3B726	Q3B726
Q3SYG4	Q3SYG4
Q32P28	Q32P28
Q32P28	O75718
Q53FP2	Q53FP2
Q53GT1	Q53GT1
Q5JVF3	Q5JVF3
Q5T9L3	Q5T9L3
Q5UCC4	Q5UCC4
Q5VSL9	Q5VSL9
Q6IPU0	Q6IPU0
Q6IEG0	Q6IEG0
Q6I9Y2	Q6I9Y2
Q6P4F2	Q6P4F2
Q6P587	Q6P587
Q6PI25	Q6PI25
Q6UXT8	Q6UXT8
Q6PID8	Q6PID8
Q6ZMG9	Q6ZMG9
Q6V1X1	Q6V1X1
Q6V1X1	Q86TI2
Q712K3	Q712K3
Q712K3	P49427
Q712K3	P68036
Q712K3	O14933
Q712K3	P49459
Q712K3	P63146
Q712K3	O00762
Q712K3	P61077
Q712K3	P62837
Q712K3	Q96B02
Q712K3	P62256
Q7L1W4	Q7L1W4
Q7L5Y6	Q7L5Y6
Q7Z3Z2	Q7Z3Z2
Q7Z4G1	Q7Z4G1
Q9ULX3	Q9ULX3
Q9UMX3	Q9UMX3
Q9UNM6	Q9UNM6
Q9UBR1	Q9UBR1
Q9UNS2	Q9UNS2
Q9Y241	Q9Y241
Q9Y244	Q9Y244
Q9Y265	Q9Y265
Q9Y2Y1	Q9Y2Y1
Q9Y2Y1	Q9P1U0
Q9Y3E2	Q9Y3E2
Q9Y3C4	Q9Y3C4
Q9Y484	Q9Y484
Q9Y484	Q5MNZ6
Q9Y4W6	Q9Y4W6
Q9Y4W6	P17980
Q9Y4W6	Q8NBU5
Q9Y5U8	Q9Y5U8
Q9Y6J6	Q9Y6J6
Q9Y6H6	Q9Y6H6
Q9Y6L6	Q9Y6L6
O00217	O00217
O00175	O00175
O00258	O00258
O00231	O00231
O00451	O00451
O00585	O00585
O00585	P80098
O00585	P51671
O00585	P13236
O00585	P78556
O14520	O14520
O14556	O14556
O14556	P04406
O14617	O14617
O14625	O14625
O15143	O15143
O15392	O15392
O15393	O15393
O15393	Q15661
O15393	Q99895
O15393	P08246
O15393	P49862
O15393	P08709
O15393	P04070
O15514	O15514
O15455	O15455
O15552	O15552
O43402	O43402
O43447	O43447
O43447	Q9Y3C6
O43676	O43676
Q9BXW9	Q9BXW9
O43678	O43678
O43681	O43681
O43909	O43909
O43909	Q93063
O60684	O60684
O60684	O00629
O60507	O60507
O60602	O60602
O60826	O60826
O60894	O60894
O75110	O75110
O75348	O75348
O75324	O75324
O75489	O75489
O75586	O75586
O75817	O75817
O75832	O75832
O75822	O75822
O95163	O95163
O95563	O95563
O95363	O95363
O95631	O95631
O95707	O95707
O95970	O95970
P00738	P00738
P01583	P01583
P01584	P01584
P02654	P02654
P02766	P02766
P04075	P04075
P04075	P05062
P05198	P05198
P05230	P05230
P05164	P05164
P05496	P05496
P06702	P06702
P06702	P31949
P07148	P07148
P04839	P04839
P07858	P07858
P07911	P07911
P08195	P08195
P08263	P08263
P06576	P06576
P08574	P08574
P55854	P55854
P55854	P61956
P55854	P63165
P57105	P57105
P57105	O14907
P60174	P60174
P61158	P61158
P61158	P61160
P61158	P61163
P62266	P62266
P61247	P61247
P62310	P62310
P61604	P61604
P62826	P62826
P62277	P62277
P62304	P62304
P62280	P62280
P63172	P63172
P78383	P78383
P68363	P68363
P68363	Q71U36
P68363	Q13509
P68363	P07437
P68363	Q13885
P68363	P23258
P78406	P78406
P80188	P80188
P81534	P81534
P81534	O15263
P83876	P83876
P84103	P84103
P99999	P99999
Q01362	Q01362
Q02094	Q02094
Q02108	Q02108
Q02108	Q02153
Q07108	Q07108
Q08209	Q08209
Q08945	Q08945
Q10570	Q10570
Q12996	Q12996
Q13158	Q13158
Q13216	Q13216
Q13309	Q13309
Q13255	Q13255
Q13255	Q14831
Q13255	Q14416
Q13416	Q13416
Q13042	Q13042
Q13257	Q13257
Q13573	Q13573
Q14738	Q14738
Q14738	Q15172
Q14CX7	Q14CX7
Q15185	Q15185
Q15543	Q15543
Q15435	Q15435
Q15645	Q15645
Q15813	Q15813
Q16514	Q16514
Q16281	Q16281
Q16281	Q16280
Q16533	Q16533
Q16718	Q16718
Q16864	Q16864
Q2M385	Q2M385
Q4U2R8	Q4U2R8
Q4U2R8	O15244
Q4U2R8	O75751
Q4U2R8	O15245
Q53S33	Q53S33
Q4G0J3	Q4G0J3
Q5NUL3	Q5NUL3
Q5T6F0	Q5T6F0
Q687X5	Q687X5
Q687X5	Q9UHE8
Q68CZ6	Q68CZ6
Q6FI81	Q6FI81
Q5TA45	Q5TA45
Q5VTY9	Q5VTY9
Q6NS38	Q6NS38
Q6IQ22	Q6IQ22
Q6IQ22	Q9H0U4
Q6IQ22	Q9ULC3
Q6IQ22	P11234
Q6IQ22	P62834
Q6P3W2	Q6P3W2
Q6PGP7	Q6PGP7
Q6R327	Q6R327
Q6PJG6	Q6PJG6
Q7L5D6	Q7L5D6
Q7Z7H8	Q7Z7H8
Q7RTN6	Q7RTN6
Q86X83	Q86X83
Q86Y39	Q86Y39
Q86VX9	Q86VX9
Q86YC3	Q86YC3
Q86YC3	Q14392
Q86YT5	Q86YT5
Q8IXM3	Q8IXM3
Q8IXH7	Q8IXH7
Q8N138	Q8N138
Q8N104	Q8N104
Q8IZI9	Q8IZI9
Q8N4E7	Q8N4E7
Q8N4E7	P02794
Q8N668	Q8N668
P17643	P17643
P17987	P17987
P17987	P48643
P17987	P50991
P17987	P49368
P17987	P50990
P18510	P18510
P18074	P18074
P20036	P20036
P20036	P01903
P20618	P20618
P21796	P21796
P23193	P23193
P25098	P25098
P25098	P50613
P25098	P11802
P23921	P23921
P25788	P25788
P25788	O14818
P25788	P25787
P26022	P26022
P26447	P26447
P26447	P06703
P26447	P23297
P27449	P27449
P26038	P26038
P25874	P25874
P29084	P29084
P29371	P29371
P29371	P25103
P29371	P25929
P30049	P30049
P29017	P29017
P30260	P30260
P31040	P31040
P30533	P30533
P32239	P32239
P31948	P31948
P32881	P32881
P35232	P35232
P34897	P34897
P34897	P34896
P35858	P35858
P35858	P14770
P35573	P35573
P36897	P36897
P37802	P37802
P36871	P36871
P36021	P36021
P40259	P40259
P39019	P39019
P41091	P41091
P41159	P41159
P36776	P36776
P41440	P41440
P41440	Q9BZV2
P43487	P43487
P43681	P43681
P43681	P17787
P43681	P30926
P43681	P11230
P43681	P32297
P43681	P36544
P43681	Q04844
P43681	P46098
P45973	P45973
P47756	P47756
P46783	P46783
P47870	P47870
P47870	P18505
P47870	P23416
P47870	P14867
P47870	O00591
P47870	O14764
P48735	P48735
P48775	P48775
P49279	P49279
P49458	P49458
P49771	P49771
P49821	P49821
P51946	P51946
P51970	P51970
P52789	P52789
P54098	P54098
P55000	P55000
P55157	P55157
P48960	P48960
P56381	P56381
P56385	P56385
